,Tipo de Ocorrência,id_ocorrencia
1252,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7b760267-64dc-410a-903f-3f44b315143d
1253,ROUBO,e601fc11-c365-4546-8467-d549b5a56655
1254,TRÁFICO ,ee290797-a2ed-43f0-a32f-f02f26429220
1255,USUÁRIO DE ENTORPECENTE,c25b931d-3c42-4d3e-9e09-b80de22dd5a6
1256,FURTO,cbd0daa8-234c-426b-99e2-ef169c562a91
1257,PERTURBAÇÃO DA TRANQUILIDADE,37ce7267-f2c0-47c4-a3d2-04493f22877f
1258,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0b07f906-124c-49ed-8b9a-8195061e2b53
1259,AMEAÇA,12de02a4-e17d-400c-b5b3-b4c37dca3dfd
1260,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7a85b3d1-120e-4f81-b3bf-11adc2f4ca32
1261,AMEAÇA,40a4d6e9-c628-4669-a479-64f84acf99a3
1262,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d063079d-7871-4ed5-a35c-af629be4ccc6
1263,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,febc84a3-8f66-4f40-8afb-04419ccefbac
1264,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,492784c4-b7f5-4dea-ac6a-d908d0db9057
1265,VIOLAÇÃO DE DOMICILIO,aeba70a3-0bf7-4ce0-818b-14c13f57b207
1266,FURTO,70c7977a-14e0-4d4d-9f17-5da15c876913
1267,AMEAÇA,411289ed-96ea-4620-8bf1-2ac84e68d535
1268,USUÁRIO DE ENTORPECENTE,3b054892-62bd-4b39-8645-71b9ae293320
1269,AMEAÇA,2f2aa6bd-1b2e-429e-bf73-7dcee3ba0a84
1270,ROUBO,55d2127b-39b4-4cc0-b79d-6bcda9bfe73e
1271,PORTE DE ARMA,c20e3488-7e27-440b-8b9f-1d6fc75ae354
1272,ROUBO,0560c974-c651-4ae1-bf1d-c32b15d76082
1273,AMEAÇA,b1efaaab-5de2-488a-bdb9-74736d08cc1a
1274,VIOLÊNCIA CONTRA A MULHER,1b7b3a79-d725-4858-b5f2-4d662178478c
1275,VIOLÊNCIA CONTRA A MULHER,13d0e0ce-b2b2-40c6-bbb9-b12369043852
1276,HOMICÍDIO,e5ccefb7-5698-40a8-8b7a-bcba91d8c0de
1277,LESÃO CORPORAL,4b232425-68f6-4575-ad78-0eb9d5aaa91d
1278,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,87b83783-bb49-4f3f-984a-cefa88b8b76f
1279,VIOLÊNCIA CONTRA A MULHER,ef690256-0ec7-4c9b-bd73-e4a32a14dd87
1280,ROUBO,60f283a1-d25e-4211-919f-fa54b9e4a078
1281,PERTURBAÇÃO DA TRANQUILIDADE,bffb3bdc-09e4-43f0-bd9e-9ac3e684bd4a
1282,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1f2d8c2c-f7d3-415e-83a2-7b2f7eea65e4
1283,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ef52b37f-7dc8-45a9-9b42-2a3a75c2b2e1
1284,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,27bb3f7f-91f9-4eca-9476-054833379655
1285,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,50de260a-45d4-4056-8019-ceee6ab468c9
1286,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,228ea10b-2efd-4280-9f26-4da7d7e7097d
1287,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b95f2d42-f451-4d30-a0b7-2430d2925d14
1288,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ecd76a31-edf5-49dd-81c2-264a63cdf65e
1289,ROUBO,2602b9ac-beb7-4d84-b673-4c0e26e634d3
1290,TRÁFICO ,db68de65-64e0-4b62-a5cc-c7ebfe8499e4
1291,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,41edf6b2-9f4f-49ee-9c04-7ce18825c968
1292,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,79d6987a-8e77-4df4-a3f5-faf495f7bd73
1293,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,13d9856b-0eca-4430-bdba-1d561627a091
1294,LESÃO CORPORAL,4beb70e1-9a46-40bd-9922-a10180f05a2c
1295,VIOLAÇÃO DE DOMICILIO,6b9ce5d9-08bd-4147-b9cf-d29588fe7264
1296,TENTATIVA DE FURTO,a85771cc-7dbd-4bcd-9f31-9cdc41b5f037
1297,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,35efcdc5-f923-43d6-977e-bf6be9ad1dac
1298,AMEAÇA,0828d89e-c55a-42c7-8324-11b94f744b36
1299,AMEAÇA,538a80f0-a812-474c-b303-dd2a97e9a4e1
1300,ROUBO,0d65ebb4-2b33-4064-99ee-7011ed62a779
1301,USUÁRIO DE ENTORPECENTE,acf2b29c-b981-4556-82af-30821d41be2c
1302,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6379a10d-07cb-4f5d-b31f-601c661a89f2
1303,ROUBO,6bb1e4da-8d12-46fb-a171-79f71c6cd86b
1304,PERTURBAÇÃO DA TRANQUILIDADE,b570a704-8cbf-4b26-9653-0c292da5e197
1305,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f0ee9664-b05d-4078-bb62-441ea06aaadb
1306,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,86a8d714-ae96-4702-bb98-759400844441
1307,VIOLÊNCIA CONTRA A MULHER,84b78627-7e9b-49ca-bb3f-2a39ac2ad292
1308,USUÁRIO DE ENTORPECENTE,fc8e03b2-fecc-489d-8025-e4aa1946f961
1309,TENTATIVA DE ROUBO,a4173b0e-cab7-4ad9-abf4-fd31dc49c163
1310,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1074f556-f99c-4a68-ade4-f0f1b6c9fcde
1311,HOMICÍDIO,53a636b1-72da-49df-979f-1b4b90668c35
1312,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fdbc19f5-994b-4e8b-a864-dab9d7dbb315
1313,VIOLÊNCIA CONTRA A MULHER,c1363a2e-1a04-4564-8862-5b1169516af2
1314,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5e0b86d6-79d9-421f-992a-653e11040794
1315,ROUBO,f8e4eed5-62fe-42ce-b39d-9c349189faa2
1316,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3ef3456c-8613-400f-b74c-faf27d976bec
1317,ROUBO,dc1c808f-46d7-4536-a790-ef501c1c8ef3
1318,TENTATIVA DE ROUBO,07b95f2d-5e67-47b6-989b-4f604a100066
1319,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,88c61e64-67aa-435b-950d-6f8bd66e7fef
1320,ROUBO,5465263a-84a4-4dcd-92ad-18b1784019ce
1321,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fddaa2f4-4605-432f-9762-1e672729a0fc
1322,AMEAÇA,d85710df-8d14-45f8-a8d7-90ab8f53bbe3
1323,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9a802752-8c6c-4e85-9629-7ef7a9d5eb79
1324,VIOLÊNCIA CONTRA A MULHER,bc399762-9143-4308-ba5b-7b1c47587d51
1325,VIOLÊNCIA CONTRA A MULHER,a347912a-9d14-47e6-a055-9a2f5cc0b598
1326,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d88799d2-dace-4b1d-8c77-462a5927d057
1327,DISPARO DE ARMA DE FOGO,426be641-7687-4479-aa0b-dd5caa7be8dd
1328,LESÃO CORPORAL,1be57825-5b8d-47db-947a-ccac21ffbc3c
1329,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,158d9c19-e5fc-4fc7-a027-4c3286e3fee4
1330,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a24f5ef2-ad54-4054-b61c-072706c6905b
1331,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7d5f2f7b-56af-4102-b195-68e0e70819b4
1332,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d665642e-a962-49b0-bfc4-1d3bf756f3f0
1333,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,114fcaf9-7121-4b01-9bff-83834ae10b1d
1334,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,130ef48d-4890-4579-a2aa-3f25f2eec81e
1335,AMEAÇA,ac9925c9-d8b0-4a3d-9e96-f7454045f519
1336,AMEAÇA,7ec83777-6ebf-4943-ae44-e41b13706f04
1337,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c515ee50-6791-45f0-8391-20ae186a1114
1338,PERTURBAÇÃO DA TRANQUILIDADE,14d09654-60c8-467c-97fd-5c89d97a1bba
1339,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,af30905f-a977-44b8-a796-8ea13b6d3c37
1340,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,de3e03e8-0d83-4b41-8e72-96a693164db4
1341,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4e5f545c-3940-44ad-9de7-b8b18466ec4b
1342,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,22516cc3-6668-4257-9c53-fcfeff951709
1343,AMEAÇA,257cf975-feab-4f9c-930f-fbdf5d6111a0
1344,VIOLÊNCIA CONTRA A MULHER,58926c89-793a-424a-94b3-9209fb50612d
1345,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a3ccb6b4-ba15-464c-83a0-3c913756a958
1346,VIOLAÇÃO DE DOMICILIO,79c3152d-90e0-47d8-9026-09ebd49c2bb7
1347,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0f660192-5364-4c35-b0fd-99db3a6af66a
1348,AMEAÇA,16128515-3dbb-48ac-81db-67d030ae7d90
1349,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a8a012b1-c04d-4a4a-b8ad-0a89467b7894
1350,AMEAÇA,9d33e1d0-6c03-4c74-b90f-a5c9dc3e7430
1351,TENTATIVA DE ROUBO,3cbc3877-31e2-45c4-bd0a-a279f5ccf81f
1352,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,625172c0-dcf6-42fd-aa21-d482aa9153e5
1353,PERTURBAÇÃO DA TRANQUILIDADE,8f882880-4dfe-4a04-af10-27f6a27fcb6a
1354,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9a8189d5-761b-4acc-9a2c-6a591d58d8d1
1355,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6ae140d4-76e2-45e3-bdd6-88276c8ea86e
1356,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f0820a19-992a-4ef6-a80a-b01b5942bb5d
1357,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9c5569d3-ab44-45ec-9eb2-b406d7196e8e
1358,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b63250f0-195e-41db-84ec-cbb3b000033b
1359,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,69cf8135-a111-43f7-b1dc-f90626c79803
1360,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3b70c7d5-8b14-4920-9991-ac5e6634253f
1361,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a5193198-2989-496f-bc41-9faa7b2803af
1362,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8a2ee60c-45ea-4f23-a414-c6cb03e80def
1363,LESÃO CORPORAL,9fa80053-e17b-4cf1-bfed-368283940370
1364,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4227eb0f-52a5-4595-8554-c131b789d460
1365,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,82869569-3deb-4b25-be8b-6a447bc61a59
1366,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7b45df6e-d096-459c-9ca5-d6c9e501d041
1367,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,283fd5ad-d37a-4053-9b70-2074a1775b56
1368,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9730afdd-2805-4d20-b541-4eefbc023f12
1369,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,72d4a3b1-e6f6-4450-bdc4-e77d43b8487f
1370,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e1520965-f4d3-461f-bf52-248549486518
1371,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7f040d28-a94e-4a39-a3b1-69518029d740
1372,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,44fb2d50-d6d4-4628-964b-98af5a15542a
1373,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,805e11bb-8bee-4f84-8724-1e16e02fe0ef
1374,ROUBO,830f3b06-6bd1-46e4-9465-701cd7f36966
1375,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,eacf5de6-ea98-4540-858d-8fdc25c243f8
1376,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,499b9300-57ac-4f73-8a9d-2ab39e855a7b
1377,PORTE DE ARMA,f8c3f5df-62d8-4e53-b9ff-d7f6574b3e5d
1378,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4b2543c3-b388-45b3-9ec4-196affd8f85e
1379,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8cec58fa-ae42-4ab7-b2f1-216480854685
1380,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f129ef78-f715-44c2-a5c2-812d7e6f8f5e
1381,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1b35d96c-29b0-479c-b4b5-8269196a336b
1382,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ee25f87b-c6dd-423c-93ef-dddd8eef766e
1383,AMEAÇA,c5c8e0dc-3901-47ec-b704-7529be303ba3
1384,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c1662842-afd5-473f-ae1d-a7994ed85b77
1385,PERTURBAÇÃO DA TRANQUILIDADE,922675a8-fd29-4005-96f0-2d2b172f633f
1386,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,165cccfb-353e-4a39-be77-944a2d630b37
1387,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f417219a-d8ca-4db8-9679-6fe3ecf41508
1388,AMEAÇA,146fdcc0-e451-4735-97ca-93a7ce006b18
1389,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f9d5c817-3386-4a2c-9cab-7ede5a1985cb
1390,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4b7aaea2-d031-4001-8bb5-cabc118b9175
1391,PERTURBAÇÃO DA TRANQUILIDADE,060f1875-f58a-40a9-aab2-8eddf362e5f6
1392,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3958291a-4390-4bb9-b72f-9a02ef20b61f
1393,PERTURBAÇÃO DA TRANQUILIDADE,225b7c3d-7730-4a90-a559-0e45ad34106d
1394,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e5e41e6a-9666-47b5-b8ce-4d145bc814c8
1395,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,350f6d1e-baa7-4844-9830-1198c09a265a
1396,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e53e95e1-ae33-4795-8e32-5b523bf9c1b3
1397,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,0e7f8c0d-4ad2-4c9f-b263-e565da63076c
1398,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1896a8b9-5910-4dbd-9291-2f3f8174f75a
1399,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,c6e0e433-3855-477c-8758-5ca7d6c0f633
1400,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,eb6c6653-99c5-450e-8533-222b3a9d3602
1401,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,35c455df-f07d-446a-9995-5a0efa50bd6e
1402,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,6b273e21-9890-4bb2-9a6a-b29dec0b648d
1403,AMEAÇA,0a5d231f-a1b4-44e7-a8a2-857bace1b21b
1404,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8db9d20c-8596-4e6d-929c-1f4569892984
1405,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,3931897b-a674-41d6-a15a-bb8e34a78b04
1406,FURTO QUALIFICADO,7e02e0c0-cfb0-4980-86dd-aa1699c3bc51
1407,PORTE DE ARMA,484b1b58-f635-4e8e-a80c-02ec7bdd60e4
1408,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,931cc7b6-2bab-485a-9a50-02e6e0632512
1409,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,64a6fa98-7baf-4167-80b9-3d6c39942720
1410,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e3212d3a-9f46-4dd4-8011-f5e426e81df7
1411,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9f8e48b4-73aa-47dc-8214-07a054879391
1412,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,f70977f8-5d47-4cd1-8efe-8d8bca82337d
1413,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5b409b4a-9a02-4b47-93c3-1dace8bc5f45
1414,PERTURBAÇÃO DA TRANQUILIDADE,c3df5a0e-4153-4d2c-92c6-609e54d66ec2
1415,USUÁRIO DE ENTORPECENTE,477db0b6-08ce-4f6c-bac8-e456daf3fa38
1416,USUÁRIO DE ENTORPECENTE,bb1c3f65-1c8d-414b-908b-371972ee05d7
1417,PERTURBAÇÃO DA TRANQUILIDADE,f582e596-f989-4b97-9f3d-cbad80138180
1418,ROUBO,8072f298-5399-4ce7-a9d2-3bb65bf14941
1419,ROUBO,44d459a2-cab5-4769-aebb-2d220ecf5bcb
1420,LESÃO CORPORAL,272db7ac-75dd-44b2-98a4-5a3860b2df13
1421,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e83b6548-9d11-4b04-9d9e-4cd6c59c60e8
1422,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,60596d7d-528e-4273-b73b-7acaa848aff3
1423,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fe73a7ba-dc25-4a32-b646-b4cb2f10cd8a
1424,ROUBO,28136902-13d1-4073-ba10-8d177ca5ae27
1425,TENTATIVA DE ROUBO,e2801671-d746-468b-acf4-e8ea05bf3808
1426,DISPARO DE ARMA DE FOGO,719dea9c-763a-41bb-b73f-bb943debb68d
1427,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,baaad593-d74b-4bbe-9ce1-6c3b4c9f2e7a
1428,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1ad72795-8ac2-47e1-abc5-ea4abbc05ba8
1429,PERTURBAÇÃO DA TRANQUILIDADE,cb3ea7f7-9756-41d2-af22-3f758c60ba7c
1430,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,70f771ed-cc74-48b2-b8be-3367cc184041
1431,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,55529bc0-d8dd-45d7-9ac1-5cc7f279ea5c
1432,USUÁRIO DE ENTORPECENTE,6bfa525d-6d90-4a83-bdff-3a0f67cc3d3d
1433,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8771fd30-41ef-4b13-b162-7341f166a95d
1434,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,765ad008-ba6d-42a0-881e-3a682cd33a73
1435,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,43482e0d-a08e-4d2e-9775-30643cf75afa
1436,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,814155e0-d843-42e8-8573-af442793483b
1437,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,971e0cc2-3c6d-4cbd-aa1f-d6ce477d3067
1438,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d8ae2aba-2249-4e4d-a4e1-f7a6cf7acbd5
1439,AMEAÇA,58c3a6cf-63db-4ea5-a0f8-4facb8bc11fb
1440,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,05e0e2ae-7f8f-4f58-bd42-2b7d9d77f3ed
1441,PERTURBAÇÃO DA TRANQUILIDADE,7628cfee-84db-4f1c-8053-9d69b353f231
1442,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,81dc6939-28aa-4e07-9905-36a8031b75a7
1443,PERTURBAÇÃO DA TRANQUILIDADE,ec7a1336-a622-4c90-bb5c-8fb48aefda02
1444,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,4dfd9308-7aa3-438d-97d7-4cbda3f5fcb2
1445,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1c8c971a-3822-4044-a516-bab2d32a5c45
1446,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8be2c105-50e3-47d1-b1a3-0b1496d96564
1447,ROUBO,931a9e7a-7c06-47eb-a6ed-4dff7b9d3aa3
1448,AMEAÇA,5189d58e-9f95-4972-953c-45210dc16a0f
1449,VIOLÊNCIA CONTRA A MULHER,bc612910-5237-4187-80da-f2a38182f165
1450,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a3378082-3224-4386-9c1a-f65101e360bb
1451,PERTURBAÇÃO DA TRANQUILIDADE,15b7f30f-530c-4d5a-975d-1ee0e18fbac0
1452,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9cb15965-8fa9-455b-8d0a-288d27d9920d
1453,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,7a9e551b-4f0a-4f68-8368-4d66ac99c145
1454,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,cd4263ca-8ffe-4f3f-b7fa-793d316f560f
1455,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,889b30c7-99a6-4fdd-b4ef-4d956e02f41c
1456,ROUBO,acb8a82f-3a89-49c7-ae85-bb90652321bc
1457,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,bf766b43-b26a-4121-98dc-88f6a03758ab
1458,LESÃO CORPORAL,5d17d7c1-d5e3-4b76-8f91-620db5e79e6e
1459,ROUBO,c6a9c547-aaef-47ff-8e46-fdd19917d4da
1460,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2e51c104-7697-45cf-b4c7-17185b13fd65
1461,ROUBO,53dec3df-ca1f-4f1e-8436-a5b84e7a6453
1462,PERTURBAÇÃO DA TRANQUILIDADE,bd6ce76c-89a7-487a-8e94-a57638d861f7
1463,PERTURBAÇÃO DA TRANQUILIDADE,4b8db2b6-fee6-4ce6-a2bc-250d3c6a0771
1464,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,1f8f8bd1-b119-4620-8af2-037244a32505
1465,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,423abcf8-42db-4437-92b6-ee5960a3dbfd
1466,PERTURBAÇÃO DA TRANQUILIDADE,8677eec9-4e60-4ac9-9771-ad9bffe1e472
1467,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,2f74baf2-37db-4793-9d75-27b8c3b97daa
1468,AMEAÇA,88b29f73-ffdc-470b-98b8-ae82eb0c8a85
1469,PERTURBAÇÃO DA TRANQUILIDADE,5820a543-0e8b-4c76-a588-27f21b489a36
1470,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,dcca6ce9-a22a-4ef7-9657-437b6c25bb1d
1471,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,46abc23e-6295-47fd-8246-4b8f906f577b
1472,PERTURBAÇÃO DA TRANQUILIDADE,9425e794-3d81-4bb7-a207-0585b5ccd1da
1473,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b3084d75-32ce-47c9-ac40-f18f4ced44db
1474,USUÁRIO DE ENTORPECENTE,0a46b488-507d-4e85-8d4c-b1b3e1542ac1
1475,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8a2863dd-9430-41ca-b443-0267eb94f981
1476,PERTURBAÇÃO DA TRANQUILIDADE,6a6beafe-a1de-460b-9581-4cb3604e5a93
1477,PERTURBAÇÃO DA TRANQUILIDADE,d078adb1-1ca1-4647-8729-01c1ef554cbc
1478,VIOLÊNCIA CONTRA A MULHER,ed52fae5-21a5-4a47-b003-5ef7af58f236
1479,ROUBO,a8981dcb-06a6-419a-affc-0ec856476a51
1480,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,5abf28ba-80bc-49f5-b3e6-d0379e37e7f5
1481,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,865c538f-1ad9-4711-9e77-6e768e41fbe1
1482,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,b426dfde-5360-4907-a62b-3c25965a36bf
1483,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,ce63b979-2c2c-4808-87a0-4d77da0395a3
1484,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9eb9c4b7-6858-4c93-b619-30507eb990b7
1485,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,fc540ef6-66fa-4969-b0ad-cfc2e2c37cde
1486,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,d4319379-100f-4c37-ac37-7286774d288f
1487,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,e17bc696-def9-4e58-9254-59f938bfa6b0
1488,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,9f59a09c-45d0-486d-8670-75ae0bc2e7cc
1489,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a1cd04e1-c73a-44b5-bdcf-e6ee68992090
1490,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,8b1ebe74-d371-442c-aa53-e0ffc801d787
1491,TENTATIVA DE ROUBO,623c3a79-fddb-44a1-95a3-4a07034c2520
1492,PERTURBAÇÃO DO SOSSEGO OU TRABALHO ALHEIO,a2159c64-dd34-4e26-bc9f-6f35cd9df95d
1493,ROUBO,303ac631-4ce6-46d2-bb72-c32eec72caea
1494,DISPARO DE ARMA DE FOGO,3f2221ef-88f2-43d3-8d41-f1f269dbe139
1495,LESÃO CORPORAL,07f4fb1c-c0b3-477f-9ad3-875a9abdb9d2
1496,FURTO,ebaa6cbf-8f03-4875-8ac4-614599b97a44
1497,DISPARO DE ARMA DE FOGO,9e9dedf7-42f5-4939-84fa-f4b6be372c77
1498,ROUBO,fe0ce17d-9c01-4b51-9b71-3b10b80c2f15
1499,PORTE DE ARMA,642a7a4a-6eee-4871-b0b3-302f38567e26
1500,ROUBO,203e8ae8-091a-4724-af35-d4a0f7800dc5
1501,AMEAÇA,7e376633-0ea4-41e3-9a9c-26fb79c27f49
1502,VIOLÊNCIA CONTRA A MULHER,16557019-6def-4520-8c4c-98a1e4eb1767
